CustomerId,Surname,Geography,Gender,Age,CreditScore,Balance,Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditTier,AgeGroup,CLV_Tier,Est_CLV,RiskScore,Churn_Probability,Risk_Category
15721921,Woolnough,France,Male,44,796,165326.2,8,1,1,1,57205.55,0,Excellent,Mid_Career,Premium,132260.96000000002,25,0.3653165404655871,Medium Risk
15717995,Keen,France,Male,27,849,0.0,0,2,0,1,157891.86,0,Excellent,Young,Medium,0.0,20,0.07086334507240345,Low Risk
15632050,Liebe,France,Female,41,779,99786.2,10,1,1,0,86927.53,0,Good,Mid_Career,Premium,99786.2,45,0.49804580160346146,Medium Risk
15647111,White,Spain,Female,22,794,114440.24,4,1,1,1,107753.07,0,Excellent,Young,High,45776.096000000005,0,0.27895073822909916,Low Risk
15759991,Hunter,Spain,Male,36,748,141573.55,4,1,1,0,82158.14,0,Good,Early_Career,High,56629.42,20,0.38302556086018585,Medium Risk
15790204,Myers,Spain,Female,22,663,0.0,9,1,1,0,29135.89,1,Good,Young,Medium,0.0,30,0.5389350686169351,Medium Risk
15686780,Rogova,Spain,Female,55,645,133676.65,1,1,0,1,17095.49,0,Fair,Pre_Retirement,Medium,13367.665,35,0.5478474765605293,Medium Risk
15640491,Raff,France,Female,33,464,147493.7,10,2,1,0,100447.53,0,Very_Poor,Early_Career,Premium,294987.4,35,0.16898787941672322,Low Risk
15783225,Cocci,France,Male,54,737,0.0,9,1,1,0,83470.4,1,Good,Pre_Retirement,Medium,0.0,55,0.9588231692389616,Very High Risk
15734438,Kanayochukwu,France,Female,29,590,0.0,4,2,1,0,121846.81,0,Poor,Young,Medium,0.0,30,0.05558583574816836,Low Risk
15688760,Obialo,Germany,Female,37,522,95022.57,3,1,1,1,129107.59,0,Poor,Early_Career,Medium,28506.771,0,0.37902180597350965,Medium Risk
15768124,Liu,France,Female,34,648,0.0,3,1,1,0,54726.43,0,Fair,Early_Career,Medium,0.0,30,0.43623073460075296,Medium Risk
15661330,Gilbert,France,Male,37,754,0.0,6,1,1,1,116141.72,0,Good,Early_Career,Medium,0.0,10,0.3769608577757749,Medium Risk
15781272,Coles,France,Male,50,669,149713.61,4,3,1,1,124872.42,1,Good,Pre_Retirement,Premium,179656.332,45,0.9555590139667555,Very High Risk
15573888,Ponomaryov,Germany,Female,43,648,107963.38,1,1,0,0,186438.86,1,Fair,Mid_Career,Medium,10796.338000000002,55,0.7372743900902904,High Risk
15575858,Bergamaschi,France,Male,40,763,0.0,3,2,1,0,134281.11,0,Good,Mid_Career,Medium,0.0,55,0.09232500468654786,Low Risk
15645937,Guerin,Spain,Male,32,790,0.0,3,1,1,0,91044.47,0,Excellent,Early_Career,Medium,0.0,30,0.4633112968685169,Medium Risk
15702337,Sinclair,France,Male,37,581,0.0,7,2,1,1,74320.75,0,Poor,Early_Career,Medium,0.0,10,0.039905307909622746,Low Risk
15764537,Dominguez,France,Male,43,703,0.0,8,2,1,0,9704.66,0,Good,Mid_Career,Medium,0.0,55,0.21561041455762125,Low Risk
15619616,Costa,France,Female,33,571,102017.25,9,2,0,0,128600.49,0,Poor,Early_Career,Premium,183631.05000000002,20,0.16257572706827186,Low Risk
15585133,Wei,Spain,Female,27,657,0.0,8,2,0,0,6468.24,0,Fair,Young,Medium,0.0,30,0.09193241586733922,Low Risk
15573971,Mills,France,Male,44,737,0.0,7,2,0,0,57898.58,0,Good,Mid_Career,Medium,0.0,55,0.2222095038863032,Low Risk
15579433,Pugh,Spain,Male,29,793,96674.55,8,2,0,0,192120.66,0,Excellent,Young,Premium,154679.28,20,0.13498463810444666,Low Risk
15777045,Price,Spain,Female,44,783,81811.71,3,1,1,0,164213.53,1,Excellent,Mid_Career,Medium,24543.513000000003,45,0.659969852445368,High Risk
15611580,Wood,Spain,Male,33,751,79281.61,4,1,1,0,117547.76,0,Good,Early_Career,High,31712.644,20,0.2696427108041605,Low Risk
15614778,Robertson,France,Male,31,579,0.0,6,2,1,0,26149.25,0,Poor,Early_Career,Medium,0.0,30,0.030264819684008695,Low Risk
15771750,Sawtell,Germany,Female,36,655,122314.39,10,1,1,0,9181.66,0,Fair,Early_Career,Premium,122314.39,20,0.48864695786809187,Medium Risk
15593280,Yuryeva,Germany,Male,43,614,140733.74,8,1,1,1,166588.76,0,Fair,Mid_Career,Premium,112586.992,25,0.5787449138419131,High Risk
15569274,Pisano,Germany,Male,49,678,116933.11,2,1,1,0,195053.58,1,Good,Mid_Career,Medium,23386.622000000003,45,0.8934431491061222,Very High Risk
15654408,Kharitonova,Spain,Male,41,562,165445.04,5,2,1,0,85787.31,0,Poor,Mid_Career,Premium,165445.04,45,0.368907332367402,Medium Risk
15657468,Simmons,Germany,Female,53,711,123805.03,5,1,1,0,102428.51,0,Good,Pre_Retirement,High,61902.515,45,0.9501717371082528,Very High Risk
15614213,Muramats,France,Male,37,620,107548.94,0,1,1,0,71175.94,0,Fair,Early_Career,Medium,10754.894,30,0.2650058956319912,Low Risk
15589869,Tang,France,Male,49,437,111634.29,9,2,0,1,166440.32,0,Very_Poor,Mid_Career,Premium,200941.72199999998,40,0.37536757264404125,Medium Risk
15693205,Peng,Germany,Female,41,691,109153.96,8,3,1,1,148848.76,1,Good,Mid_Career,Premium,261969.50400000002,45,0.9574986154512481,Very High Risk
15797113,Bevan,Spain,Female,34,552,0.0,4,2,1,0,140286.69,0,Poor,Early_Career,Medium,0.0,30,0.058078450124733526,Low Risk
15676958,Zito,Germany,Male,34,765,86055.17,5,2,1,1,104220.5,0,Good,Early_Career,High,86055.17,0,0.11804519135008125,Low Risk
15739592,Sokolov,Germany,Female,51,707,98438.23,10,1,0,0,70778.63,1,Good,Pre_Retirement,Premium,98438.23,45,0.8999589948569937,Very High Risk
15656263,Teng,Spain,Male,29,764,0.0,5,2,1,0,65868.28,0,Good,Young,Medium,0.0,30,0.03634056210325753,Low Risk
15636872,Amadi,France,Female,32,585,144705.87,8,2,0,0,171482.56,0,Poor,Early_Career,Premium,231529.392,20,0.26760387592873197,Low Risk
15589435,Davide,France,Male,31,784,0.0,7,2,1,1,143204.41,0,Excellent,Early_Career,Medium,0.0,10,0.03984221409496624,Low Risk
15640464,Parkes,France,Male,41,605,91612.91,5,1,1,1,28427.84,0,Fair,Mid_Career,High,45806.455,25,0.37098595491585945,Medium Risk
15723851,Mazzanti,Spain,Male,40,699,0.0,2,1,1,0,78387.32,0,Good,Mid_Career,Medium,0.0,55,0.47310648894358137,Medium Risk
15722122,Findlay,France,Female,40,544,0.0,7,1,0,1,161076.92,0,Poor,Mid_Career,Medium,0.0,35,0.5686461744387402,High Risk
15575935,Baxter,France,Male,59,673,178058.06,0,2,0,1,21063.71,1,Good,Pre_Retirement,High,35611.612,35,0.5190585912567695,Medium Risk
15634491,Kung,France,Male,30,652,176166.56,2,2,1,1,152210.81,0,Fair,Early_Career,High,70466.624,0,0.1592388774603674,Low Risk
15628530,Booth,France,Male,42,694,156864.2,3,2,0,0,88890.75,0,Good,Mid_Career,Premium,94118.52,45,0.42828368262892935,Medium Risk
15678720,Evans,France,Female,44,741,0.0,7,2,1,1,190534.76,0,Good,Mid_Career,Medium,0.0,35,0.11455915829751577,Low Risk
15627999,Kung,Spain,Male,30,590,0.0,3,2,1,0,83090.35,0,Poor,Early_Career,Medium,0.0,30,0.04881985349805662,Low Risk
15571244,Tung,Spain,Female,33,809,0.0,3,2,0,1,141426.78,0,Excellent,Early_Career,Medium,0.0,10,0.07256672553427289,Low Risk
15739931,Yuan,France,Male,34,523,161588.89,2,1,1,1,51358.66,0,Poor,Early_Career,High,32317.778000000006,0,0.1714055192369724,Low Risk
15806256,Jackson,France,Male,48,540,109349.29,2,1,1,0,88703.04,1,Poor,Mid_Career,Medium,21869.858,45,0.8436254762335588,Very High Risk
15787258,Ross,Spain,Female,29,596,0.0,6,2,1,0,116696.77,0,Poor,Young,Medium,0.0,30,0.04846469310998278,Low Risk
15706463,Yang,France,Female,36,597,0.0,9,2,1,1,7156.09,0,Poor,Early_Career,Medium,0.0,10,0.11732496730171928,Low Risk
15691004,Yu,Spain,Male,37,407,0.0,1,1,1,1,49161.12,1,Very_Poor,Early_Career,Medium,0.0,35,0.6225439720874396,High Risk
15792228,Onwumelu,France,Male,60,748,152335.7,0,1,1,0,126743.33,1,Good,Senior,Medium,15233.570000000002,55,0.9592546757442438,Very High Risk
15733447,Gay,France,Female,51,562,124662.54,1,1,1,1,65390.46,1,Poor,Pre_Retirement,Medium,12466.254,35,0.6919765579630116,High Risk
15679062,Morrison,Germany,Female,47,734,91522.04,10,2,1,1,138835.91,0,Good,Mid_Career,Premium,183044.08,25,0.3725768343929271,Medium Risk
15594409,Belov,France,Male,45,710,0.0,1,2,1,1,36154.66,0,Good,Mid_Career,Medium,0.0,45,0.09992627829670778,Low Risk
15613816,Mao,Spain,Female,39,539,62052.28,6,1,0,1,59755.14,0,Poor,Early_Career,High,37231.367999999995,0,0.39932167126728324,Medium Risk
15681991,Walsh,France,Male,32,542,107871.72,7,1,1,0,125302.64,0,Poor,Early_Career,High,75510.204,20,0.16370547168862348,Low Risk
15796074,Bruno,France,Female,36,717,99472.76,2,2,1,0,94274.72,1,Good,Early_Career,High,39789.104,20,0.3516505895240362,Medium Risk
15625941,Gray,Spain,Female,50,682,128039.01,10,1,1,1,102260.16,0,Good,Pre_Retirement,Premium,128039.01,25,0.5255282625486012,Medium Risk
15615016,Maurer,France,Male,33,515,0.0,2,2,1,1,136028.97,0,Poor,Early_Career,Medium,0.0,10,0.036300702418296964,Low Risk
15748414,Chiang,Spain,Female,33,526,114634.63,8,2,1,0,110114.38,1,Poor,Early_Career,Premium,183415.40800000002,20,0.3666002267777948,Medium Risk
15751203,Cattaneo,France,Male,26,702,56738.47,5,2,1,1,100442.22,1,Good,Young,High,56738.47,0,0.29747137968339227,Low Risk
15662658,Grieve,Germany,Male,34,651,90355.12,2,2,0,0,193597.94,0,Fair,Early_Career,High,36142.048,20,0.10621300568722733,Low Risk
15574868,Lowell,Germany,Male,36,792,115725.24,5,2,0,0,1871.25,0,Excellent,Early_Career,Premium,115725.24,20,0.2244978291080129,Low Risk
15790282,Trentino,Germany,Male,58,817,114327.59,3,2,1,1,42831.11,0,Excellent,Pre_Retirement,High,68596.55399999999,25,0.5214180449638824,Medium Risk
15762927,Sung,Germany,Female,36,674,100762.64,6,1,1,0,182156.86,0,Good,Early_Career,High,60457.583999999995,20,0.45179965844485126,Medium Risk
15803456,Yen,France,Female,40,641,0.0,9,1,0,0,151648.66,1,Fair,Mid_Career,Medium,0.0,55,0.6985687650856899,High Risk
15771857,Philipp,Spain,Male,39,513,89039.9,7,2,1,1,146738.83,0,Poor,Early_Career,Premium,124655.85999999999,0,0.1766105065148459,Low Risk
15700601,Dynon,France,Male,34,561,78829.53,1,1,1,1,12148.2,0,Poor,Early_Career,Medium,7882.953,10,0.14763574498402812,Low Risk
15569670,Alexeyeva,Germany,Male,30,627,112372.96,6,1,1,1,118029.09,0,Fair,Early_Career,High,67423.776,0,0.37174354062693865,Medium Risk
15772341,Hs?eh,Germany,Male,62,682,122029.15,6,1,1,1,50783.88,0,Good,Senior,High,73217.48999999999,25,0.5474581912810925,Medium Risk
15661548,Ferri,France,Female,29,683,157829.12,0,1,0,0,129891.66,0,Good,Young,Medium,15782.912,30,0.19305033346189912,Low Risk
15787597,Hsu,Germany,Female,31,420,108377.75,1,2,1,1,9904.63,0,Very_Poor,Early_Career,Medium,21675.550000000003,25,0.2728885789295257,Low Risk
15806913,Bishop,France,Female,54,670,95507.12,2,1,1,1,63213.31,0,Good,Pre_Retirement,Medium,19101.424,25,0.5795717025048149,High Risk
15804862,Toscani,Germany,Male,43,505,127146.68,6,1,0,0,137565.87,0,Poor,Mid_Career,High,76288.00799999999,45,0.714772998638198,High Risk
15792986,T'ao,Germany,Male,24,580,133811.78,1,1,1,0,17185.95,1,Poor,Young,Medium,13381.178,30,0.5420224502561926,Medium Risk
15625632,Philip,France,Male,36,577,121092.47,3,2,0,1,143783.46,0,Poor,Early_Career,High,72655.482,0,0.13375529627225433,Low Risk
15727703,Li Fonti,Germany,Male,34,773,126979.75,10,1,0,0,36823.28,0,Good,Early_Career,Premium,126979.75,20,0.45000636280113027,Medium Risk
15606273,Rene,France,Male,37,616,144235.73,5,2,0,0,154957.66,1,Fair,Early_Career,Premium,144235.73,20,0.4042157188977793,Medium Risk
15799652,Daigle,France,Female,38,763,152582.2,0,2,0,0,31892.82,0,Good,Early_Career,High,30516.440000000002,30,0.28768014765524386,Low Risk
15715047,Joshua,Spain,Male,43,640,172478.15,9,1,1,0,191084.4,1,Fair,Mid_Career,Premium,155230.335,45,0.6938070333049956,High Risk
15784687,Simmons,France,Male,36,592,126477.42,1,1,0,0,179718.17,0,Poor,Early_Career,Medium,12647.742,30,0.2851095380548779,Low Risk
15615322,Jamieson,Spain,Male,43,528,97473.87,7,2,1,1,159823.16,0,Poor,Mid_Career,Premium,136463.41799999998,25,0.4246404409612775,Medium Risk
15722072,Hou,France,Male,53,630,138053.67,5,1,0,1,114110.97,0,Fair,Pre_Retirement,High,69026.835,25,0.6119952925862071,High Risk
15646784,Cochran,France,Female,31,529,164003.05,2,2,1,1,60993.23,0,Poor,Early_Career,High,65601.22,0,0.12575089060267364,Low Risk
15644692,Bibb,France,Female,47,546,0.0,8,1,1,1,66408.01,1,Poor,Mid_Career,Medium,0.0,35,0.7733531037536414,Very High Risk
15670354,Jen,France,Female,62,753,0.0,6,2,1,1,136398.9,0,Good,Senior,Medium,0.0,35,0.0760849387518798,Low Risk
15716357,Corran,Spain,Female,39,772,122486.11,4,2,1,1,140709.25,0,Good,Early_Career,Premium,97988.888,0,0.2560654562082469,Low Risk
15786717,He,France,Male,36,567,0.0,1,2,0,0,8555.73,0,Poor,Early_Career,Medium,0.0,40,0.04809911515540802,Low Risk
15649793,Lovely,France,Male,20,658,0.0,7,2,0,0,187638.34,0,Fair,Young,Medium,0.0,30,0.05456105269515457,Low Risk
15731543,Becker,Spain,Male,58,679,109327.65,9,1,1,1,3829.13,0,Good,Pre_Retirement,Premium,98394.885,25,0.49451511423391414,Medium Risk
15684516,Plascencia,Spain,Male,34,629,121151.05,1,1,0,0,119357.93,0,Fair,Early_Career,Medium,12115.105000000001,30,0.3734483942140433,Medium Risk
15677249,Somadina,Spain,Male,42,731,101043.63,9,1,1,1,192175.52,0,Good,Mid_Career,Premium,90939.267,25,0.3212608955590912,Low Risk
15581525,Walker,Germany,Male,33,775,83501.66,3,2,1,0,128841.31,0,Good,Early_Career,High,50100.996,20,0.1631484012137724,Low Risk
15628420,Alekseeva,Spain,Male,33,660,80462.24,2,1,0,0,150422.35,0,Fair,Early_Career,Medium,16092.448000000002,20,0.2696868623222963,Low Risk
15600478,Watson,France,Male,39,752,0.0,3,1,1,0,188187.05,0,Good,Early_Career,Medium,0.0,30,0.41115112906009593,Medium Risk
15594502,Zotov,France,Male,37,655,109093.41,6,2,1,0,1775.52,0,Fair,Early_Career,Premium,130912.092,20,0.2342928449479911,Low Risk
15784361,Williamson,Spain,Female,46,543,140355.6,5,1,1,1,85086.78,0,Poor,Mid_Career,High,70177.8,25,0.5014184299569954,Medium Risk
15767626,Carpenter,France,Male,42,811,0.0,10,2,1,1,3797.79,0,Excellent,Mid_Career,Medium,0.0,35,0.12668065555010538,Low Risk
15632521,Cattaneo,Germany,Male,45,689,130170.82,0,2,1,0,150856.38,0,Good,Mid_Career,Medium,26034.164000000004,55,0.6100198818786484,High Risk
15665088,Gordon,France,Female,42,531,0.0,2,2,0,1,90537.47,0,Poor,Mid_Career,Medium,0.0,35,0.09718632896509813,Low Risk
15652084,Boni,France,Male,40,515,109542.29,0,1,1,1,166370.81,0,Poor,Mid_Career,Medium,10954.229,35,0.41839008864824706,Medium Risk
15729515,McCarthy,France,Male,36,782,148795.17,1,2,1,1,195681.43,0,Excellent,Early_Career,Medium,29759.034000000003,10,0.1445098165901507,Low Risk
15682070,Davies,France,Male,62,611,0.0,9,2,1,1,53277.15,0,Fair,Senior,Medium,0.0,35,0.08613649522239898,Low Risk
15743817,Hargreaves,Germany,Male,40,621,174126.75,8,3,1,0,172490.78,1,Fair,Mid_Career,Premium,417904.19999999995,65,0.9458832144987201,Very High Risk
15572158,Blackburn,Spain,Male,41,604,0.0,3,1,0,0,11819.84,0,Fair,Mid_Career,Medium,0.0,55,0.44234840806476966,Medium Risk
15584477,K?,Spain,Female,35,655,106405.03,1,1,1,1,82900.25,0,Fair,Early_Career,Medium,10640.503,10,0.2678274307478883,Low Risk
15614893,Meng,Spain,Male,38,689,0.0,2,1,1,1,82709.8,0,Good,Early_Career,Medium,0.0,10,0.3749699723556773,Medium Risk
15665963,Cattaneo,Spain,Male,30,681,128393.29,2,1,1,1,180593.45,0,Good,Early_Career,Medium,25678.658,0,0.3140848091128865,Low Risk
15612524,Hunt,Germany,Male,41,643,127841.52,2,1,1,0,172363.41,0,Fair,Mid_Career,Medium,25568.304000000004,45,0.686290036537336,High Risk
15596962,Owens,France,Female,24,617,137295.19,4,2,1,1,91195.12,0,Fair,Young,Premium,109836.152,0,0.1434727122715544,Low Risk
15573278,Kennedy,France,Male,39,743,0.0,6,2,1,0,44265.28,0,Good,Early_Career,Medium,0.0,30,0.05361055982215987,Low Risk
15717056,Pan,Germany,Female,25,828,144351.86,7,1,1,0,116613.26,0,Excellent,Young,Premium,101046.30199999998,20,0.47375624872322897,Medium Risk
15795881,Alexander,Spain,Male,35,776,106365.29,8,1,1,1,148527.56,0,Good,Early_Career,High,85092.232,0,0.2259593383502254,Low Risk
15758939,Bray,Germany,Male,35,540,127801.88,7,1,0,1,84239.46,0,Poor,Early_Career,Premium,89461.31599999999,0,0.3592805679497172,Medium Risk
15792250,Nnabuife,Germany,Female,45,616,122793.96,4,1,1,1,62002.04,0,Fair,Mid_Career,High,49117.584,25,0.7275819203971307,High Risk
15740406,Padovesi,Germany,Male,38,628,113525.84,10,1,1,0,46044.48,1,Fair,Early_Career,Premium,113525.84,20,0.5065925467139875,Medium Risk
15768137,Bray,Spain,Female,23,667,136100.69,6,2,0,0,169669.33,1,Good,Young,Premium,163320.828,20,0.29703560742668017,Low Risk
15569120,Lucas,France,Male,30,615,0.0,7,2,1,1,156346.84,0,Fair,Early_Career,Medium,0.0,10,0.037658313050325604,Low Risk
15723721,Tinline,France,Male,30,543,140916.81,4,1,1,0,157711.18,0,Poor,Early_Career,High,56366.724,20,0.20466178902293766,Low Risk
15777122,Esomchi,France,Female,31,553,0.0,4,2,1,1,89087.4,0,Poor,Early_Career,Medium,0.0,10,0.04455180121421262,Low Risk
15742681,Liao,Germany,Male,26,554,121365.39,4,1,1,1,8742.36,0,Poor,Young,High,48546.156,0,0.32946292667986576,Low Risk
15582090,Iroawuchi,Spain,Female,36,684,0.0,4,1,1,0,117038.96,0,Good,Early_Career,Medium,0.0,30,0.5149820860454986,Medium Risk
15711254,Retana,France,Female,35,452,0.0,7,2,1,0,164241.67,0,Very_Poor,Early_Career,Medium,0.0,45,0.18417898299287902,Low Risk
15775067,Fang,France,Male,47,606,93578.68,3,2,0,1,137720.56,1,Fair,Mid_Career,High,56147.20799999999,25,0.48582891127301,Medium Risk
15802857,Robson,Spain,Female,33,659,115409.6,8,1,0,1,1539.21,0,Fair,Early_Career,Premium,92327.68000000001,0,0.299406277331129,Low Risk
15701175,Bruno,France,Female,33,493,90791.69,8,1,1,1,59659.53,0,Very_Poor,Early_Career,High,72633.352,15,0.15049715656079304,Low Risk
15783019,Price,France,Female,62,794,123681.32,9,3,1,0,173586.63,1,Excellent,Senior,Premium,333939.564,65,0.9559959961659623,Very High Risk
15728912,Swanson,France,Female,44,554,92436.86,6,1,1,0,126033.9,0,Poor,Mid_Career,High,55462.116,45,0.6522846488701542,High Risk
15585580,Chang,Germany,Female,52,796,167194.36,9,1,1,1,62808.93,1,Excellent,Pre_Retirement,Premium,150474.924,25,0.49136379660446516,Medium Risk
15583480,Morgan,France,Female,36,807,0.0,4,2,0,1,147007.33,0,Excellent,Early_Career,Medium,0.0,10,0.09697785247148509,Low Risk
15620341,Nwebube,Germany,Male,44,500,160838.13,9,2,1,0,196261.64,0,Poor,Mid_Career,Premium,289508.634,45,0.2371073135441082,Low Risk
15613886,Trevisan,Spain,Male,43,722,0.0,1,1,1,0,44560.17,1,Good,Mid_Career,Medium,0.0,65,0.6164906012501515,High Risk
15792916,Ositadimma,Spain,Female,40,559,144470.77,7,1,1,1,18917.95,0,Poor,Mid_Career,Premium,101129.53899999999,25,0.3844488542642206,Medium Risk
15710408,Cunningham,Spain,Female,38,584,0.0,3,2,1,1,4525.4,0,Poor,Early_Career,Medium,0.0,10,0.05949311704331493,Low Risk
15598695,Fields,Germany,Female,62,834,130169.27,9,2,0,1,93112.2,0,Excellent,Senior,Premium,234304.68600000002,25,0.29893712690556473,Low Risk
15649354,Johnston,Spain,Male,35,754,0.0,4,2,1,1,9658.41,0,Good,Early_Career,Medium,0.0,10,0.042818002249104564,Low Risk
15737556,Vasilyev,France,Male,43,590,81076.8,7,2,1,1,182627.25,1,Poor,Mid_Career,Premium,113507.52,25,0.45683437109653624,Medium Risk
15671610,Hooper,France,Male,36,740,0.0,7,1,1,1,13177.4,0,Good,Early_Career,Medium,0.0,10,0.37091109932340516,Medium Risk
15625092,Colombo,Germany,Female,57,502,101465.31,3,1,1,0,43568.31,1,Poor,Pre_Retirement,Medium,30439.592999999997,45,0.9470274088686645,Very High Risk
15741032,Tsao,France,Male,48,733,0.0,5,1,0,1,117830.57,0,Good,Mid_Career,Medium,0.0,35,0.6954013539479739,High Risk
15750014,Chikere,Germany,Female,37,755,113865.23,0,2,1,1,117396.25,0,Good,Early_Career,Medium,22773.046000000002,10,0.2905050296439117,Low Risk
15784761,Ballard,Spain,Female,46,554,87603.35,7,3,0,1,96929.24,1,Poor,Mid_Career,Premium,183967.035,45,0.9515357988638203,Very High Risk
15768359,Akhtar,France,Male,36,534,120037.96,4,1,1,0,36275.94,0,Poor,Early_Career,High,48015.18400000001,20,0.35875723541610727,Medium Risk
15805769,O'Loughlin,Spain,Male,33,656,0.0,4,2,1,0,116706.0,0,Fair,Early_Career,Medium,0.0,30,0.04107759616712683,Low Risk
15719508,Davis,Germany,Male,49,575,121205.15,7,4,1,1,168080.53,1,Poor,Mid_Career,Premium,339374.42,45,0.9812143819479232,Very High Risk
15609011,Barry,Spain,Male,47,480,75408.33,8,1,1,0,25887.89,1,Very_Poor,Mid_Career,High,60326.664000000004,60,0.807647824449812,Very High Risk
15703106,K'ung,France,Male,40,575,0.0,5,2,1,1,122488.59,0,Poor,Mid_Career,Medium,0.0,35,0.06175186178472712,Low Risk
15773731,John,Spain,Female,35,758,0.0,5,2,0,0,100365.51,0,Good,Early_Career,Medium,0.0,30,0.04981007537246989,Low Risk
15756196,Tsou,France,Male,50,682,121818.84,6,2,0,1,124151.37,0,Good,Pre_Retirement,Premium,146182.60799999998,25,0.5266640582340826,Medium Risk
15687903,Okonkwo,France,Female,29,501,0.0,8,2,1,0,112664.24,0,Poor,Young,Medium,0.0,30,0.0393551694963161,Low Risk
15777599,Esposito,Germany,Male,34,746,141806.0,6,2,1,1,183494.87,0,Good,Early_Career,Premium,170167.19999999998,0,0.11367530534450168,Low Risk
15584113,Pratt,Germany,Female,53,823,124954.94,4,1,0,1,131259.6,1,Excellent,Pre_Retirement,High,49981.976,25,0.7602139804494652,Very High Risk
15669589,Page,Germany,Female,62,491,95039.12,1,1,0,1,116471.14,1,Very_Poor,Senior,Medium,9503.912,50,0.7891219511498284,Very High Risk
15632793,Wilkinson,France,Female,29,638,103417.74,9,1,1,1,15336.4,0,Fair,Young,Premium,93075.966,0,0.19110380646290395,Low Risk
15711130,Tseng,France,Male,45,734,0.0,2,2,1,0,99593.28,0,Good,Mid_Career,Medium,0.0,55,0.1945963310781071,Low Risk
15720583,Finch,Germany,Female,44,745,119638.21,0,1,1,1,34265.08,1,Good,Mid_Career,Medium,11963.821000000002,35,0.7213333917022696,High Risk
15780432,Shen,France,Male,37,728,122689.51,3,2,0,0,106977.53,1,Good,Early_Career,High,73613.70599999999,20,0.33218686438674694,Low Risk
15673223,Hou,France,Male,44,626,0.0,10,2,0,0,164287.86,0,Fair,Mid_Career,Medium,0.0,55,0.27034450971878504,Low Risk
15807989,Wall,Germany,Male,37,681,73179.34,8,2,1,1,25292.53,0,Good,Early_Career,Premium,117086.944,0,0.1293641937690337,Low Risk
15761168,Manna,France,Female,38,478,171913.87,4,1,1,0,51820.87,1,Very_Poor,Early_Career,High,68765.548,35,0.4620696423463129,Medium Risk
15651272,Reyes,France,Male,38,709,0.0,5,2,1,1,81452.29,0,Good,Early_Career,Medium,0.0,10,0.04684215498453573,Low Risk
15812832,Jideofor,Germany,Male,33,562,92659.2,8,2,1,0,1354.25,0,Poor,Early_Career,Premium,148254.72,20,0.17074596068690398,Low Risk
15680517,Sal,Germany,Female,34,769,137239.17,7,1,1,1,71379.92,1,Good,Early_Career,Premium,96067.41900000001,0,0.46640524494986435,Medium Risk
15750569,Iweobiegbunam,Germany,Female,46,684,102955.14,3,2,1,0,154137.33,0,Good,Mid_Career,High,61773.083999999995,45,0.6778380763825183,High Risk
15690743,Shao,France,Female,61,536,65190.29,8,1,1,1,64308.49,1,Poor,Senior,High,52152.232,25,0.3081474536377853,Low Risk
15627741,Heath,Germany,Female,29,631,96863.52,2,2,1,1,31613.35,0,Fair,Young,High,38745.408,0,0.10450772131374902,Low Risk
15712121,Chidimma,Spain,Male,34,657,154983.98,5,1,1,0,27738.01,0,Fair,Early_Career,High,77491.99,20,0.32498375407424007,Low Risk
15805429,Murray,Germany,Male,59,699,106819.65,3,1,0,1,163570.25,0,Good,Pre_Retirement,High,32045.894999999997,25,0.6531863751678567,High Risk
15814923,Sullivan,Spain,Male,38,606,128578.52,7,1,1,1,193878.51,0,Fair,Early_Career,Premium,90004.96399999999,0,0.27983317811437264,Low Risk
15589230,Wu,France,Female,62,612,126473.33,2,1,0,1,147545.65,0,Fair,Senior,Medium,25294.666,25,0.38596148312723366,Medium Risk
15775490,Downie,France,Female,38,660,110570.78,5,2,1,0,195906.59,0,Fair,Early_Career,Premium,110570.78,20,0.33632674476288316,Low Risk
15749727,Chukwufumnanya,Spain,Male,50,829,0.0,7,2,0,1,178458.86,0,Excellent,Pre_Retirement,Medium,0.0,35,0.16055897605583105,Low Risk
15619238,Allan,Spain,Male,29,567,0.0,8,2,1,0,156125.72,0,Poor,Young,Medium,0.0,30,0.03396581339923506,Low Risk
15718454,Ch'eng,Spain,Female,44,712,0.0,2,2,0,0,45738.94,0,Good,Mid_Career,Medium,0.0,55,0.30028099662654184,Low Risk
15789498,Miller,France,Male,30,562,111099.79,3,2,0,0,140650.19,0,Poor,Early_Career,High,66659.874,20,0.13899234894350898,Low Risk
15744691,Tsai,France,Female,29,755,0.0,3,3,1,0,4733.94,0,Good,Young,Medium,0.0,50,0.35065776358790124,Medium Risk
15708289,Graham,Spain,Male,25,793,100913.57,3,1,0,0,10579.72,0,Excellent,Young,Medium,30274.071,20,0.33634103663075543,Low Risk
15790412,Norton,Spain,Male,26,471,0.0,8,2,1,1,179655.87,0,Very_Poor,Young,Medium,0.0,25,0.053980707645405406,Low Risk
15598894,Holt,Spain,Male,38,784,122267.85,10,1,0,0,145759.93,0,Excellent,Early_Career,Premium,122267.85,20,0.3413060296470876,Low Risk
15663294,Kao,France,Male,32,703,125685.79,1,1,1,1,56246.72,0,Good,Early_Career,Medium,12568.579,10,0.14868442910619112,Low Risk
15572728,Ross,Spain,Male,36,704,127397.34,8,1,1,0,151335.24,0,Good,Early_Career,Premium,101917.872,20,0.35538348180083096,Medium Risk
